ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-73.7977,-133.8475,1,2020169,-73.78,-133.7901,0,0,0
-73.7977,-133.8475,1,2020170,-73.7824,-133.7972,0,0,0
-73.7977,-133.8475,1,2020171,-73.7833,-133.8,1,19,5
-73.7977,-133.8475,1,2020172,-73.7833,-133.8,0,0,0
-73.7977,-133.8475,0,2020173,-73.7833,-133.8,0,0,0
-73.7977,-133.8475,1,2020174,-73.7833,-133.8,0,0,0
-73.7977,-133.8475,1,2020175,-73.7833,-133.8,0,0,0
-73.7977,-133.8475,1,2020176,-73.7833,-133.8,0,0,0
-73.7977,-133.8475,0,2020177,-73.7833,-133.8,0,0,0
-73.7977,-133.8475,1,2020178,-73.7833,-133.8,1,19,5
-73.7977,-133.8475,1,2020179,-73.7833,-133.7991,0,0,0
-73.7977,-133.8475,1,2020180,-73.7833,-133.7967,0,0,0
-73.7977,-133.8475,0,2020181,-73.7833,-133.7934,0,0,0
-73.7977,-133.8475,0,2020182,-73.7833,-133.7899,0,0,0
-73.7977,-133.8475,0,2020183,-73.7833,-133.7866,0,0,0
-73.7977,-133.8475,1,2020184,-73.7833,-133.7842,0,0,0
-73.7845,-133.8102,0,2020185,-73.7833,-133.7833,1,19,5
-73.7713,-133.7729,1,2020186,-73.7833,-133.7833,0,0,0
-73.7713,-133.7729,1,2020187,-73.7833,-133.7833,0,0,0
-73.771,-133.792,0,2020188,-73.7833,-133.7833,0,0,0
-73.7702,-133.8377,0,2020189,-73.7833,-133.7833,0,0,0
-73.7694,-133.8921,0,2020190,-73.7833,-133.7833,0,0,0
-73.7686,-133.9378,0,2020191,-73.7833,-133.7833,0,0,0
-73.7683,-133.9569,1,2020192,-73.7833,-133.7833,1,19,5
-73.7683,-133.9569,0,2020193,-73.7833,-133.7833,0,0,0
-73.7683,-133.9569,0,2020194,-73.7833,-133.7833,0,0,0
-73.7683,-133.9569,0,2020195,-73.7833,-133.7833,0,0,0
-73.7683,-133.9569,0,2020196,-73.7833,-133.7833,0,0,0
-73.7683,-133.9569,1,2020197,-73.7833,-133.7833,0,0,0
-73.7683,-133.9569,0,2020198,-73.7833,-133.7833,0,0,0
-73.7683,-133.9569,1,2020199,-73.7833,-133.7833,1,19,5
-73.7683,-133.9569,0,2020200,-73.7833,-133.7768,0,0,0
